X, Y, Z
3.500000000000000000e+00,8.5,-143.58918762207
3.500000000000000000e+00,9,-153.068466186523
3.500000000000000000e+00,9.5,-161.994064331055
3.500000000000000000e+00,10,-169.729522705078
3.500000000000000000e+00,-10,-229.136169433594
4.000000000000000000e+00,-9.5,-226.671096801758
4.000000000000000000e+00,-9,-217.784240722656
4.000000000000000000e+00,-8.5,-195.640350341797
4.000000000000000000e+00,-8,-163.409973144531
4.000000000000000000e+00,-7.5,-138.434616088867
4.000000000000000000e+00,-7,-123.338035583496
4.000000000000000000e+00,-6.5,-107.676277160645
4.000000000000000000e+00,-6,-86.5970001220703
4.000000000000000000e+00,-5.5,-64.9193649291992
4.000000000000000000e+00,-5,-46.3599014282227
4.000000000000000000e+00,-4.5,-28.8925666809082
4.000000000000000000e+00,-4,-12.9436435699463
4.000000000000000000e+00,-3.5,-1.42734980583191
4.000000000000000000e+00,-3,6.70147895812988
4.000000000000000000e+00,-2.5,17.1322040557861
4.000000000000000000e+00,-2,26.4446830749512
4.000000000000000000e+00,-1.5,29.5761451721191
4.000000000000000000e+00,-1,30.3219871520996
4.000000000000000000e+00,-0.5,30.5799255371094
4.000000000000000000e+00,0,30.7401237487793
4.000000000000000000e+00,0.5,30.8254928588867
4.000000000000000000e+00,1,30.6516227722168
4.000000000000000000e+00,1.5,29.5164222717285
4.000000000000000000e+00,2,25.2761669158936
4.000000000000000000e+00,2.5,15.0275192260742
4.000000000000000000e+00,3,3.76593470573425
4.000000000000000000e+00,3.5,-2.8718740940094
4.000000000000000000e+00,4,-9.71978378295898
4.000000000000000000e+00,4.5,-18.6067066192627
4.000000000000000000e+00,5,-24.7156600952148
4.000000000000000000e+00,5.5,-31.2707633972168
4.000000000000000000e+00,6,-44.9991760253906
4.000000000000000000e+00,6.5,-65.3183212280273
4.000000000000000000e+00,7,-89.1476821899414
4.000000000000000000e+00,7.5,-112.541831970215
4.000000000000000000e+00,8,-128.775604248047
4.000000000000000000e+00,8.5,-139.760360717773
4.000000000000000000e+00,9,-149.546951293945
4.000000000000000000e+00,9.5,-158.474426269531
4.000000000000000000e+00,10,-166.062973022461
4.000000000000000000e+00,-10,-220.579727172852
4.500000000000000000e+00,-9.5,-218.141983032227
4.500000000000000000e+00,-9,-208.918518066406
4.500000000000000000e+00,-8.5,-186.231719970703
4.500000000000000000e+00,-8,-154.377792358398
4.500000000000000000e+00,-7.5,-130.515518188477
4.500000000000000000e+00,-7,-116.519477844238
4.500000000000000000e+00,-6.5,-102.021797180176
4.500000000000000000e+00,-6,-81.5351409912109
4.500000000000000000e+00,-5.5,-59.0626983642578
4.500000000000000000e+00,-5,-39.1426773071289
4.500000000000000000e+00,-4.5,-20.8166904449463
4.500000000000000000e+00,-4,-4.74156999588013
4.500000000000000000e+00,-3.5,6.52858638763428
4.500000000000000000e+00,-3,14.6265048980713
4.500000000000000000e+00,-2.5,25.2796726226807
4.500000000000000000e+00,-2,34.4039039611816
4.500000000000000000e+00,-1.5,37.468864440918
4.500000000000000000e+00,-1,38.3222999572754
4.500000000000000000e+00,-0.5,38.7276153564453
4.500000000000000000e+00,0,39.0293617248535
4.500000000000000000e+00,0.5,39.2238960266113
4.500000000000000000e+00,1,39.0889167785644
4.500000000000000000e+00,1.5,37.8463973999023
4.500000000000000000e+00,2,33.2401237487793
4.500000000000000000e+00,2.5,22.5592460632324
4.500000000000000000e+00,3,11.2614603042603
4.500000000000000000e+00,3.5,4.1362247467041
4.500000000000000000e+00,4,-3.93596291542053
4.500000000000000000e+00,4.5,-12.6899299621582
4.500000000000000000e+00,5,-17.8922920227051
4.500000000000000000e+00,5.5,-23.9342842102051
4.500000000000000000e+00,6,-37.9126396179199
4.500000000000000000e+00,6.5,-59.9862861633301
4.500000000000000000e+00,7,-85.3671646118164
4.500000000000000000e+00,7.5,-109.17236328125
4.500000000000000000e+00,8,-125.335952758789
4.500000000000000000e+00,8.5,-136.579162597656
4.500000000000000000e+00,9,-146.568313598633
4.500000000000000000e+00,9.5,-155.396530151367
4.500000000000000000e+00,10,-162.789962768555
4.500000000000000000e+00,-10,-209.42724609375
5.000000000000000000e+00,-9.5,-207.065048217773
5.000000000000000000e+00,-9,-197.539215087891
5.000000000000000000e+00,-8.5,-174.412963867187
5.000000000000000000e+00,-8,-143.099060058594
5.000000000000000000e+00,-7.5,-120.385734558105
5.000000000000000000e+00,-7,-107.473663330078
5.000000000000000000e+00,-6.5,-94.1560516357422
5.000000000000000000e+00,-6,-74.4203033447265
5.000000000000000000e+00,-5.5,-51.3586387634277
5.000000000000000000e+00,-5,-30.1147613525391
5.000000000000000000e+00,-4.5,-10.9581413269043
5.000000000000000000e+00,-4,5.16995811462402
5.000000000000000000e+00,-3.5,16.1455497741699
5.000000000000000000e+00,-3,24.1845512390137
5.000000000000000000e+00,-2.5,34.9921760559082
5.000000000000000000e+00,-2,43.846378326416
5.000000000000000000e+00,-1.5,46.7723655700684
5.000000000000000000e+00,-1,47.6349220275879
5.000000000000000000e+00,-0.5,48.065860748291
5.000000000000000000e+00,0,48.3649559020996
5.000000000000000000e+00,0.5,48.5029411315918
5.000000000000000000e+00,1,48.2215805053711
5.000000000000000000e+00,1.5,46.6703834533691
5.000000000000000000e+00,2,41.4980812072754
5.000000000000000000e+00,2.5,30.2319526672363
5.000000000000000000e+00,3,18.7121543884277
5.000000000000000000e+00,3.5,10.7896480560303
5.000000000000000000e+00,4,1.5296151638031
5.000000000000000000e+00,4.5,-6.76054096221924
5.000000000000000000e+00,5,-11.2712697982788
5.000000000000000000e+00,5.5,-17.0002841949463
5.000000000000000000e+00,6,-31.1616363525391
5.000000000000000000e+00,6.5,-54.9130058288574
5.000000000000000000e+00,7,-81.8662033081055
5.000000000000000000e+00,7.5,-106.011543273926
5.000000000000000000e+00,8,-122.11060333252
5.000000000000000000e+00,8.5,-133.584823608398
5.000000000000000000e+00,9,-143.690811157227
5.000000000000000000e+00,9.5,-152.360809326172
5.000000000000000000e+00,10,-159.557083129883
5.000000000000000000e+00,-10,-194.829559326172
5.500000000000000000e+00,-9.5,-192.55598449707
5.500000000000000000e+00,-9,-182.73860168457
5.500000000000000000e+00,-8.5,-159.273132324219
5.500000000000000000e+00,-8,-128.645217895508
5.500000000000000000e+00,-7.5,-107.106536865234
5.500000000000000000e+00,-7,-95.2667770385742
5.500000000000000000e+00,-6.5,-83.1423797607422
5.500000000000000000e+00,-6,-64.2995758056641
5.500000000000000000e+00,-5.5,-40.8765525817871
5.500000000000000000e+00,-5,-18.3914070129395
5.500000000000000000e+00,-4.5,1.53295207023621
5.500000000000000000e+00,-4,17.6019096374512
5.500000000000000000e+00,-3.5,28.1758499145508
5.500000000000000000e+00,-3,36.042854309082
5.500000000000000000e+00,-2.5,46.8258018493652
5.500000000000000000e+00,-2,55.2015151977539
5.500000000000000000e+00,-1.5,57.7710037231445
5.500000000000000000e+00,-1,58.3921585083008
5.500000000000000000e+00,-0.5,58.5796051025391
5.500000000000000000e+00,0,58.6024780273438
5.500000000000000000e+00,0.5,58.4194564819336
5.500000000000000000e+00,1,57.7477416992188
5.500000000000000000e+00,1.5,55.6733703613281
5.500000000000000000e+00,2,49.7685546875
5.500000000000000000e+00,2.5,37.8307495117188
5.500000000000000000e+00,3,25.968936920166
5.500000000000000000e+00,3.5,17.0483627319336
5.500000000000000000e+00,4,6.9068660736084
5.500000000000000000e+00,4.5,-0.632709503173828
5.500000000000000000e+00,5,-4.61636066436768
5.500000000000000000e+00,5.5,-10.1562414169312
5.500000000000000000e+00,6,-24.4331512451172
5.500000000000000000e+00,6.5,-49.7359657287598
5.500000000000000000e+00,7,-78.2737197875976
5.500000000000000000e+00,7.5,-102.717330932617
5.500000000000000000e+00,8,-118.78564453125
5.500000000000000000e+00,8.5,-130.482635498047
5.500000000000000000e+00,9,-140.652130126953
5.500000000000000000e+00,9.5,-149.149200439453
5.500000000000000000e+00,10,-156.184860229492
5.500000000000000000e+00,-10,-176.647369384766
6.000000000000000000e+00,-9.5,-174.371765136719
6.000000000000000000e+00,-9,-164.182983398438
6.000000000000000000e+00,-8.5,-140.407974243164
6.000000000000000000e+00,-8,-110.52742767334
6.000000000000000000e+00,-7.5,-90.121223449707
6.000000000000000000e+00,-7,-79.2960205078125
6.000000000000000000e+00,-6.5,-68.3376083374023
6.000000000000000000e+00,-6,-50.4891204833984
6.000000000000000000e+00,-5.5,-26.9391059875488
6.000000000000000000e+00,-5,-3.35354590415955
6.000000000000000000e+00,-4.5,17.214448928833
6.000000000000000000e+00,-4,33.0377616882324
6.000000000000000000e+00,-3.5,43.0042190551758
6.000000000000000000e+00,-3,50.4684371948242
6.000000000000000000e+00,-2.5,60.9242858886719
6.000000000000000000e+00,-2,68.5058517456055
6.000000000000000000e+00,-1.5,70.4154739379883
6.000000000000000000e+00,-1,70.4931182861328
6.000000000000000000e+00,-0.5,70.1559982299805
6.000000000000000000e+00,0,69.6556243896484
6.000000000000000000e+00,0.5,68.9448623657226
6.000000000000000000e+00,1,67.7164993286133
6.000000000000000000e+00,1.5,64.9892807006836
6.000000000000000000e+00,2,58.2677574157715
6.000000000000000000e+00,2.5,45.6322288513184
6.000000000000000000e+00,3,33.3229141235352
6.000000000000000000e+00,3.5,23.2727146148682
6.000000000000000000e+00,4,12.6955223083496
6.000000000000000000e+00,4.5,6.02976036071777
6.000000000000000000e+00,5,2.40549921989441
6.000000000000000000e+00,5.5,-3.06275987625122
6.000000000000000000e+00,6,-17.4405708312988
6.000000000000000000e+00,6.5,-44.15625
6.000000000000000000e+00,7,-74.2895736694336
6.000000000000000000e+00,7.5,-99.0211791992188
6.000000000000000000e+00,8,-115.111038208008
6.000000000000000000e+00,8.5,-127.029815673828
6.000000000000000000e+00,9,-137.22981262207
6.000000000000000000e+00,9.5,-145.567733764648
6.000000000000000000e+00,10,-152.501235961914
6.000000000000000000e+00,-10,-155.821517944336
6.500000000000000000e+00,-9.5,-153.293441772461
6.500000000000000000e+00,-9,-142.503067016602
6.500000000000000000e+00,-8.5,-118.31551361084
6.500000000000000000e+00,-8,-89.1015548706055
6.500000000000000000e+00,-7.5,-69.6735534667969
6.500000000000000000e+00,-7,-59.7270812988281
6.500000000000000000e+00,-6.5,-49.8510055541992
6.500000000000000000e+00,-6,-33.0543212890625
6.500000000000000000e+00,-5.5,-9.61233139038086
6.500000000000000000e+00,-5,14.8740539550781
6.500000000000000000e+00,-4.5,35.9149322509766
6.500000000000000000e+00,-4,51.2751808166504
6.500000000000000000e+00,-3.5,60.4085006713867
6.500000000000000000e+00,-3,67.241340637207
6.500000000000000000e+00,-2.5,77.1022033691406
6.500000000000000000e+00,-2,83.6504440307617
6.500000000000000000e+00,-1.5,84.702995300293
6.500000000000000000e+00,-1,84.0636138916016
6.500000000000000000e+00,-0.5,83.0579986572266
6.500000000000000000e+00,0,81.9184494018555
6.500000000000000000e+00,0.5,80.5859222412109
6.500000000000000000e+00,1,78.7200775146484
6.500000000000000000e+00,1.5,75.2655410766601
6.500000000000000000e+00,2,67.6694869995117
6.500000000000000000e+00,2.5,54.2969856262207
6.500000000000000000e+00,3,41.3770790100098
6.500000000000000000e+00,3.5,30.1188201904297
6.500000000000000000e+00,4,19.552885055542
6.500000000000000000e+00,4.5,13.6961975097656
6.500000000000000000e+00,5,10.2422142028809
6.500000000000000000e+00,5.5,4.70751190185547
6.500000000000000000e+00,6,-9.82237720489502
6.500000000000000000e+00,6.5,-37.8156051635742
6.500000000000000000e+00,7,-69.5447235107422
6.500000000000000000e+00,7.5,-94.5785140991211
6.500000000000000000e+00,8,-110.747619628906
6.500000000000000000e+00,8.5,-122.883529663086
6.500000000000000000e+00,9,-133.09162902832
6.500000000000000000e+00,9.5,-141.30110168457
6.500000000000000000e+00,10,-148.20231628418
6.500000000000000000e+00,-10,-134.256973266602
7.000000000000000000e+00,-9.5,-131.134979248047
7.000000000000000000e+00,-9,-119.429084777832
7.000000000000000000e+00,-8.5,-94.6543350219726
7.000000000000000000e+00,-8,-65.9418182373047
7.000000000000000000e+00,-7.5,-47.2785491943359
7.000000000000000000e+00,-7,-38.0333671569824
7.000000000000000000e+00,-6.5,-29.1126880645752
7.000000000000000000e+00,-6,-13.3596992492676
7.000000000000000000e+00,-5.5,9.81443214416504
7.000000000000000000e+00,-5,35.0635833740234
7.000000000000000000e+00,-4.5,56.5269241333008
7.000000000000000000e+00,-4,71.3830642700195
7.000000000000000000e+00,-3.5,79.6645812988281
7.000000000000000000e+00,-3,85.8639907836914
7.000000000000000000e+00,-2.5,95.0971145629883
7.000000000000000000e+00,-2,100.608505249023
7.000000000000000000e+00,-1.5,100.822166442871
7.000000000000000000e+00,-1,99.4797821044922
7.000000000000000000e+00,-0.5,97.8155517578125
7.000000000000000000e+00,0,96.0389480590821
7.000000000000000000e+00,0.5,94.0743255615235
7.000000000000000000e+00,1,91.5429382324219
7.000000000000000000e+00,1.5,87.3140869140625
7.000000000000000000e+00,2,78.7928924560547
7.000000000000000000e+00,2.5,64.6177825927734
7.000000000000000000e+00,3,50.8746719360352
7.000000000000000000e+00,3.5,38.4388084411621
7.000000000000000000e+00,4,28.2438697814941
7.000000000000000000e+00,4.5,23.0000915527344
7.000000000000000000e+00,5,19.5166511535645
7.000000000000000000e+00,5.5,13.7557258605957
7.000000000000000000e+00,6,-1.04026961326599
7.000000000000000000e+00,6.5,-30.1950302124023
7.000000000000000000e+00,7,-63.5053863525391
7.000000000000000000e+00,7.5,-88.8825073242188
7.000000000000000000e+00,8,-105.193092346191
7.000000000000000000e+00,8.5,-117.538848876953
7.000000000000000000e+00,9,-127.742866516113
7.000000000000000000e+00,9.5,-135.867248535156
7.000000000000000000e+00,10,-142.813079833984
7.000000000000000000e+00,-10,-114.070388793945
7.500000000000000000e+00,-9.5,-110.14200592041
7.500000000000000000e+00,-9,-97.3399963378906
7.500000000000000000e+00,-8.5,-71.9241943359375
7.500000000000000000e+00,-8,-43.6227569580078
7.500000000000000000e+00,-7.5,-25.5611248016357
7.500000000000000000e+00,-7,-16.8444137573242
7.500000000000000000e+00,-6.5,-8.69107627868652
7.500000000000000000e+00,-6,6.16794967651367
7.500000000000000000e+00,-5.5,29.1180000305176
7.500000000000000000e+00,-5,55.2026062011719
7.500000000000000000e+00,-4.5,77.3040771484375
7.500000000000000000e+00,-4,91.9197616577148
7.500000000000000000e+00,-3.5,99.6325302124023
7.500000000000000000e+00,-3,105.479873657227
7.500000000000000000e+00,-2.5,114.310218811035
7.500000000000000000e+00,-2,119.014122009277
7.500000000000000000e+00,-1.5,118.60669708252
7.500000000000000000e+00,-1,116.745864868164
7.500000000000000000e+00,-0.5,114.577163696289
7.500000000000000000e+00,0,112.286911010742
7.500000000000000000e+00,0.5,109.781288146973
7.500000000000000000e+00,1,106.640716552734
7.500000000000000000e+00,1.5,101.661254882812
7.500000000000000000e+00,2,92.2211227416992
7.500000000000000000e+00,2.5,77.2014236450195
7.500000000000000000e+00,3,62.4498291015625
7.500000000000000000e+00,3.5,49.0543785095215
7.500000000000000000e+00,4,39.4762420654297
7.500000000000000000e+00,4.5,34.6133651733399
7.500000000000000000e+00,5,30.9263381958008
7.500000000000000000e+00,5.5,24.7831001281738
7.500000000000000000e+00,6,9.56982517242432
7.500000000000000000e+00,6.5,-20.652172088623
7.500000000000000000e+00,7,-55.5036277770996
7.500000000000000000e+00,7.5,-81.2908096313477
7.500000000000000000e+00,8,-97.811149597168
7.500000000000000000e+00,8.5,-110.361694335938
7.500000000000000000e+00,9,-120.562225341797
7.500000000000000000e+00,9.5,-128.655212402344
7.500000000000000000e+00,10,-135.725280761719
7.500000000000000000e+00,-10,-96.8074722290039
8.000000000000000000e+00,-9.5,-92.1230545043945
8.000000000000000000e+00,-9,-78.2866439819336
8.000000000000000000e+00,-8.5,-52.3666801452637
8.000000000000000000e+00,-8,-24.4988994598389
8.000000000000000000e+00,-7.5,-6.93731594085693
8.000000000000000000e+00,-7,1.4207284450531
8.000000000000000000e+00,-6.5,9.04981517791748
8.000000000000000000e+00,-6,23.2742385864258
8.000000000000000000e+00,-5.5,46.1862182617188
8.000000000000000000e+00,-5,73.291015625
8.000000000000000000e+00,-4.5,96.3751907348633
8.000000000000000000e+00,-4,111.163276672363
8.000000000000000000e+00,-3.5,118.731864929199
8.000000000000000000e+00,-3,124.641059875488
8.000000000000000000e+00,-2.5,133.422302246094
8.000000000000000000e+00,-2,137.680114746094
8.000000000000000000e+00,-1.5,137.000350952148
8.000000000000000000e+00,-1,134.939178466797
8.000000000000000000e+00,-0.5,132.555999755859
8.000000000000000000e+00,0,130.012924194336
8.000000000000000000e+00,0.5,127.194664001465
8.000000000000000000e+00,1,123.63680267334
8.000000000000000000e+00,1.5,118.06324005127
8.000000000000000000e+00,2,107.834442138672
8.000000000000000000e+00,2.5,92.0211029052735
8.000000000000000000e+00,3,76.2152557373047
8.000000000000000000e+00,3.5,62.3201065063477
8.000000000000000000e+00,4,53.5327568054199
8.000000000000000000e+00,4.5,48.8937034606934
8.000000000000000000e+00,5,44.9181938171387
8.000000000000000000e+00,5.5,38.299201965332
8.000000000000000000e+00,6,22.5411376953125
8.000000000000000000e+00,6.5,-8.64207935333252
8.000000000000000000e+00,7,-44.9288711547852
8.000000000000000000e+00,7.5,-71.1887283325195
8.000000000000000000e+00,8,-87.9734954833984
8.000000000000000000e+00,8.5,-100.71475982666
8.000000000000000000e+00,9,-110.915115356445
8.000000000000000000e+00,9.5,-119.029396057129
8.000000000000000000e+00,10,-126.294769287109
8.000000000000000000e+00,-10,-83.0883865356445
8.500000000000000000e+00,-9.5,-77.8097610473633
8.500000000000000000e+00,-9,-63.0877304077148
8.500000000000000000e+00,-8.5,-36.8491630554199
8.500000000000000000e+00,-8,-9.45472717285156
8.500000000000000000e+00,-7.5,7.68262481689453
8.500000000000000000e+00,-7,15.8166561126709
8.500000000000000000e+00,-6.5,23.1179428100586
8.500000000000000000e+00,-6,36.9142723083496
8.500000000000000000e+00,-5.5,59.9138984680176
8.500000000000000000e+00,-5,88.1108016967773
8.500000000000000000e+00,-4.5,112.407936096191
8.500000000000000000e+00,-4,127.691871643066
8.500000000000000000e+00,-3.5,135.457168579102
8.500000000000000000e+00,-3,141.767623901367
8.500000000000000000e+00,-2.5,150.796966552734
8.500000000000000000e+00,-2,154.938980102539
8.500000000000000000e+00,-1.5,154.326751708984
8.500000000000000000e+00,-1,152.399673461914
8.500000000000000000e+00,-0.5,150.133026123047
8.500000000000000000e+00,0,147.661849975586
8.500000000000000000e+00,0.5,144.843994140625
8.500000000000000000e+00,1,141.1630859375
8.500000000000000000e+00,1.5,135.270385742188
8.500000000000000000e+00,2,124.506767272949
8.500000000000000000e+00,2.5,108.059623718262
8.500000000000000000e+00,3,91.3755950927734
8.500000000000000000e+00,3.5,77.6564254760742
8.500000000000000000e+00,4,69.8316802978516
8.500000000000000000e+00,4.5,65.419189453125
8.500000000000000000e+00,5,61.2236328125
8.500000000000000000e+00,5.5,54.1684837341309
8.500000000000000000e+00,6,37.8422584533691
8.500000000000000000e+00,6.5,5.8796329498291
8.500000000000000000e+00,7,-31.601692199707
8.500000000000000000e+00,7.5,-58.3258247375488
8.500000000000000000e+00,8,-75.3611755371094
8.500000000000000000e+00,8.5,-88.2253036499023
8.500000000000000000e+00,9,-98.390983581543
8.500000000000000000e+00,9.5,-106.541404724121
8.500000000000000000e+00,10,-114.03288269043
8.500000000000000000e+00,-10,-72.5551147460938
9.000000000000000000e+00,-9.5,-66.7652359008789
9.000000000000000000e+00,-9,-51.253734588623
9.000000000000000000e+00,-8.5,-24.8422985076904
9.000000000000000000e+00,-8,2.05337929725647
9.000000000000000000e+00,-7.5,18.8060302734375
9.000000000000000000e+00,-7,26.7747592926025
9.000000000000000000e+00,-6.5,33.8372917175293
9.000000000000000000e+00,-6,47.2862510681152
9.000000000000000000e+00,-5.5,70.3622360229492
9.000000000000000000e+00,-5,99.5377197265625
9.000000000000000000e+00,-4.5,125.07820892334
9.000000000000000000e+00,-4,141.001708984375
9.000000000000000000e+00,-3.5,149.123794555664
9.000000000000000000e+00,-3,155.993560791016
9.000000000000000000e+00,-2.5,165.394149780273
9.000000000000000000e+00,-2,169.591369628906
9.000000000000000000e+00,-1.5,169.239791870117
9.000000000000000000e+00,-1,167.652847290039
9.000000000000000000e+00,-0.5,165.725875854492
9.000000000000000000e+00,0,163.565734863281
9.000000000000000000e+00,0.5,160.999176025391
9.000000000000000000e+00,1,157.451965332031
9.000000000000000000e+00,1.5,151.502853393555
9.000000000000000000e+00,2,140.459899902344
9.000000000000000000e+00,2.5,123.550483703613
9.000000000000000000e+00,3,106.353507995605
9.000000000000000000e+00,3.5,93.5403137207031
9.000000000000000000e+00,4,86.8470001220703
9.000000000000000000e+00,4.5,82.8058776855469
9.000000000000000000e+00,5,78.5998992919922
9.000000000000000000e+00,5.5,71.2891998291016
9.000000000000000000e+00,6,54.507251739502
9.000000000000000000e+00,6.5,22.0581932067871
9.000000000000000000e+00,7,-16.1955509185791
9.000000000000000000e+00,7.5,-43.2414588928223
9.000000000000000000e+00,8,-60.3849868774414
9.000000000000000000e+00,8.5,-73.1904220581055
9.000000000000000000e+00,9,-83.187385559082
9.000000000000000000e+00,9.5,-91.2907638549805
9.000000000000000000e+00,10,-98.9428253173828
9.000000000000000000e+00,-10,-64.2592315673828
9.500000000000000000e+00,-9.5,-57.9544525146484
9.500000000000000000e+00,-9,-41.7095565795898
9.500000000000000000e+00,-8.5,-15.2448644638062
9.500000000000000000e+00,-8,11.1274032592773
9.500000000000000000e+00,-7.5,27.4995136260986
9.500000000000000000e+00,-7,35.303768157959
9.500000000000000000e+00,-6.5,42.1426429748535
9.500000000000000000e+00,-6,55.2444114685059
9.500000000000000000e+00,-5.5,78.303092956543
9.500000000000000000e+00,-5,108.22632598877
9.500000000000000000e+00,-4.5,134.899154663086
9.500000000000000000e+00,-4,151.47917175293
9.500000000000000000e+00,-3.5,159.983825683594
9.500000000000000000e+00,-3,167.423538208008
9.500000000000000000e+00,-2.5,177.163589477539
9.500000000000000000e+00,-2,181.42822265625
9.500000000000000000e+00,-1.5,181.365539550781
9.500000000000000000e+00,-1,180.157760620117
9.500000000000000000e+00,-0.5,178.626708984375
9.500000000000000000e+00,0,176.85221862793
9.500000000000000000e+00,0.5,174.627792358398
9.500000000000000000e+00,1,171.318939208984
9.500000000000000000e+00,1.5,165.434020996094
9.500000000000000000e+00,2,154.223739624023
9.500000000000000000e+00,2.5,136.90266418457
9.500000000000000000e+00,3,119.627372741699
9.500000000000000000e+00,3.5,108.268432617188
9.500000000000000000e+00,4,102.778350830078
9.500000000000000000e+00,4.5,99.2588958740234
9.500000000000000000e+00,5,95.2638778686523
9.500000000000000000e+00,5.5,87.907341003418
9.500000000000000000e+00,6,70.8293762207031
9.500000000000000000e+00,6.5,38.2248420715332
9.500000000000000000e+00,7,-0.260715961456299
9.500000000000000000e+00,7.5,-27.3797054290772
9.500000000000000000e+00,8,-44.379035949707
9.500000000000000000e+00,8.5,-56.8337478637695
9.500000000000000000e+00,9,-66.4142074584961
9.500000000000000000e+00,9.5,-74.2632675170898
9.500000000000000000e+00,10,-81.88037109375
9.500000000000000000e+00,-10,-57.2629585266113
1.000000000000000000e+01,-9.5,-50.4072647094727
1.000000000000000000e+01,-9,-33.4798088073731
1.000000000000000000e+01,-8.5,-7.06605720520019
1.000000000000000000e+01,-8,18.7645053863525
1.000000000000000000e+01,-7.5,34.7507667541504
1.000000000000000000e+01,-7,42.3759155273438
1.000000000000000000e+01,-6.5,48.9872589111328
1.000000000000000000e+01,-6,61.7250747680664
1.000000000000000000e+01,-5.5,84.660659790039
1.000000000000000000e+01,-5,115.069641113281
1.000000000000000000e+01,-4.5,142.704254150391
1.000000000000000000e+01,-4,159.913345336914
1.000000000000000000e+01,-3.5,168.777709960938
1.000000000000000000e+01,-3,176.73551940918
1.000000000000000000e+01,-2.5,186.711502075195
1.000000000000000000e+01,-2,190.975021362305
1.000000000000000000e+01,-1.5,191.136611938477
1.000000000000000000e+01,-1,190.244354248047
1.000000000000000000e+01,-0.5,189.052154541016
1.000000000000000000e+01,0,187.614303588867
1.000000000000000000e+01,0.5,185.68977355957
1.000000000000000000e+01,1,182.581817626953
1.000000000000000000e+01,1.5,176.730392456055
1.000000000000000000e+01,2,165.289291381836
1.000000000000000000e+01,2.5,147.471008300781
1.000000000000000000e+01,3,130.544021606445
1.000000000000000000e+01,3.5,120.875923156738
1.000000000000000000e+01,4,116.502944946289
1.000000000000000000e+01,4.5,113.539520263672
1.000000000000000000e+01,5,109.85506439209
1.000000000000000000e+01,5.5,102.550239562988
1.000000000000000000e+01,6,85.2409515380859
1.000000000000000000e+01,6.5,52.7076187133789
1.000000000000000000e+01,7,14.4925174713135
1.000000000000000000e+01,7.5,-12.4744539260864
1.000000000000000000e+01,8,-29.0974445343018
1.000000000000000000e+01,8.5,-40.9165763854981
1.000000000000000000e+01,9,-49.8188667297363
1.000000000000000000e+01,9.5,-57.1658668518066
1.000000000000000000e+01,10,-64.490737915039
